,DMI
1918-03-01,1.7028657870685566
1918-04-01,-0.13195393630951524
1918-05-01,-1.6517228759525402
1918-06-01,-0.05487409671755006
1918-07-01,-1.4865753606486243
1918-08-01,0.34356573691330683
1918-09-01,0.5756224900598172
1918-10-01,0.7590401915022007
1918-11-01,0.3713237873633328
1918-12-01,0.47494397486695306
1919-01-01,0.37348544464305083
1919-02-01,-0.47916853073321264
1919-03-01,-0.19437366014096605
1919-04-01,0.501757908239687
1919-05-01,-0.31253775606749173
1919-06-01,-0.9355042674785118
1919-07-01,-0.4373463713231365
1919-08-01,-0.730997800036695
1919-09-01,-0.74550480616799
1919-10-01,-0.3340670196242435
1919-11-01,-0.3865419464425953
1919-12-01,-0.8261925451076255
1920-01-01,0.9111110083302144
1920-02-01,1.2733314305644452
1920-03-01,1.7973054388767262
1920-04-01,0.658838968259614
1920-05-01,-0.9656218101868906
1920-06-01,-1.0368253153120626
1920-07-01,-1.5617911148174999
1920-08-01,-1.9093210550336615
1920-09-01,-1.518316863347673
1920-10-01,-0.3362970968067044
1920-11-01,-0.5003164687472303
1920-12-01,-0.8765372031070708
1921-01-01,-0.7822991741297745
1921-02-01,0.38281140959279714
1921-03-01,1.3824970528647633
1921-04-01,-0.3273036369711936
1921-05-01,-0.3723167687080867
1921-06-01,-0.46587401634332426
1921-07-01,-0.434893183858448
1921-08-01,-1.4849108995560787
1921-09-01,-1.2373208410108405
1921-10-01,-1.0906998354721043
1921-11-01,-0.8032358929923121
1921-12-01,-1.1236313591664249
1922-01-01,-0.5884677798978959
1922-02-01,-0.056021792624504074
1922-03-01,0.39751799014462474
1922-04-01,-0.09553495696304548
1922-05-01,-0.2593134263081819
1922-06-01,-0.12141646119189908
1922-07-01,-0.20984194503081677
1922-08-01,-0.3400335209619769
1922-09-01,-0.16027560603310298
1922-10-01,0.029408768597733892
1922-11-01,-0.13702137902569422
1922-12-01,0.5951400377582992
1923-01-01,1.0980968495441663
1923-02-01,0.48919686005701657
1923-03-01,0.37704162364906313
1923-04-01,0.221516428554387
1923-05-01,0.1108778661067954
1923-06-01,0.6599743074470029
1923-07-01,-0.0546882512324679
1923-08-01,0.7424646764854931
1923-09-01,1.4931718847000326
1923-10-01,1.8284329928102203
1923-11-01,1.617798941949225
1923-12-01,0.3160301977208376
1924-01-01,0.0041812418438703924
1924-02-01,-0.25224622167992977
1924-03-01,-0.291303181870298
1924-04-01,-0.324551325981769
1924-05-01,-0.9680951046496689
1924-06-01,-0.2802200204013673
1924-07-01,0.10182609505702789
1924-08-01,0.14298376623443754
1924-09-01,0.0075753339370151496
1924-10-01,0.8626340889249471
1924-11-01,0.044068700749698486
1924-12-01,0.09080163097459315
1925-01-01,0.0018195201126368632
1925-02-01,0.2423725958653833
1925-03-01,0.4940010433105202
1925-04-01,0.9655022020887539
1925-05-01,-0.07779086134655444
1925-06-01,0.82333485578043
1925-07-01,0.8252794515729229
1925-08-01,0.8907260240663285
1925-09-01,1.6153891216238734
1925-10-01,1.8494038078491548
1925-11-01,1.1560273047369503
1925-12-01,0.636558643237309
1926-01-01,0.42504516306567997
1926-02-01,0.2131450776808962
1926-03-01,0.6356350512226921
1926-04-01,0.8618935355488415
1926-05-01,0.7158120907029781
1926-06-01,1.4745364869314241
1926-07-01,0.4258173826726233
1926-08-01,0.9125810404916365
1926-09-01,0.46355826280028045
1926-10-01,0.7584137278505357
1926-11-01,0.22365741944940143
1926-12-01,0.2723146747943339
1927-01-01,0.0553809183990881
1927-02-01,-0.021250050617254233
1927-03-01,0.039855215686496304
1927-04-01,0.42540113184385603
1927-05-01,-0.3090405040473603
1927-06-01,0.18398148612996224
1927-07-01,-0.8479581897261991
1927-08-01,-1.114674624996086
1927-09-01,-1.1772076711447856
1927-10-01,-0.6937989182910895
1927-11-01,0.353310873627216
1927-12-01,0.6191283681537666
1928-01-01,0.8176653761589872
1928-02-01,0.2593255766975109
1928-03-01,0.3450762142428872
1928-04-01,0.4674898493654508
1928-05-01,0.016799954425350205
1928-06-01,-0.3104117819240573
1928-07-01,-1.0268276417449917
1928-08-01,-0.6657060975695291
1928-09-01,-1.5648575254512913
1928-10-01,-1.0261934303055738
1928-11-01,-0.7249869980654056
1928-12-01,-0.8692314921093578
1929-01-01,0.010798178162874428
1929-02-01,0.25810395305978767
1929-03-01,0.5788812973579944
1929-04-01,0.12284633780373411
1929-05-01,-0.6459025086002568
1929-06-01,-0.01170265410393223
1929-07-01,0.4759474684680076
1929-08-01,0.3756314671642189
1929-09-01,0.8455617233393139
1929-10-01,0.2829363178514235
1929-11-01,0.31136977506674446
1929-12-01,0.5459056820230599
1930-01-01,-0.15645495350498373
1930-02-01,-0.05835968388469648
1930-03-01,-0.24123220470396545
1930-04-01,0.13164050182597442
1930-05-01,-0.763841769215801
1930-06-01,-0.34480157040411186
1930-07-01,-0.4613158747655568
1930-08-01,-0.543073658210322
1930-09-01,-1.034756555839334
1930-10-01,-0.20258784338124725
1930-11-01,0.33717291892235657
1930-12-01,0.06516618479807357
1931-01-01,-0.6983751783950372
1931-02-01,-0.6409549298667612
1931-03-01,-0.9114567633268644
1931-04-01,-0.013812520100538878
1931-05-01,0.5631281168996598
1931-06-01,0.04975027837975722
1931-07-01,0.045838892696010214
1931-08-01,-0.42474172166671154
1931-09-01,-0.5467513654740755
1931-10-01,-0.4985915128496714
1931-11-01,-0.253325229988571
1931-12-01,-0.7960683297881469
1932-01-01,-0.8366081649662531
1932-02-01,-1.0917573238182492
1932-03-01,-0.383603463259383
1932-04-01,0.33917582680138947
1932-05-01,0.35800280290798464
1932-06-01,0.4725184803514126
1932-07-01,-0.20200280338933352
1932-08-01,-0.4227780573496633
1932-09-01,-0.44808516807309307
1932-10-01,-1.1485049270811591
1932-11-01,-0.03791814682348327
1932-12-01,0.6048579745299614
1933-01-01,0.2225853405820659
1933-02-01,0.5768109111244197
1933-03-01,1.3755358287080446
1933-04-01,1.1112324018710171
1933-05-01,-0.0912431449827964
1933-06-01,-0.39745544663259
1933-07-01,-0.44176742370901567
1933-08-01,-0.8286892497379387
1933-09-01,-2.2838185918962446
1933-10-01,-1.7578921219125505
1933-11-01,-0.547852287425998
1933-12-01,-1.0595616032551058
1934-01-01,-1.3711396653472208
1934-02-01,0.08222409458926916
1934-03-01,0.7293370417378775
1934-04-01,0.6252407236001984
1934-05-01,0.2976895661364727
1934-06-01,0.47349811506290407
1934-07-01,0.44598755549401015
1934-08-01,1.1553689068341135
1934-09-01,0.13603427865816076
